PT	UT	PM	DT	LT	TI	FT	AU	CA	BA	BE	PN	AE	DG	PC	PL	SO	SE	PY	PD	VL	IS	PS	BP	EP	LA	ME	CT	CL	CY	SP	AB	C1	EM	RI	OI	U1	U2	CR	NR	TC	Z9	PU	PA	SC	SN	EI	DI	BN	MC	CC	TA	DS	CH	GN	SD	GE	TM	MQ	PR	MI	OA	HC	HP	DA	
J	BCI:BCI200510025820	15816544			Progesterone induces BRCA1 mRNA decrease, cell cycle alterations and apoptosis in the MCF7 breast cancer cell line		Ansquer, Yan (yan.ansquer@lmr.ap-hop-paris.fr) ; Legrand, Agnes; Bringuier, Annie-France; Vadrot, Nathalie; Lardeux, Bernard; Mandelbrot, Laurent; Feldmann, Gerard									Anticancer Research		2005	JAN-FEB 2005	25	1A	243-248	243	248							Background: Inherited mutations of the BRCA1 gene are responsible for hereditary breast and ovarian cancer syndrome. However, little is known of how disruption of BRCA1 functions preferentially increases cancer risk in hormone-dependent organs. We aimed to study whether BRCA1 was regulated by progesterone in the MCF7 breast cancer cell line. Materials and Methods: MCF7 breast cancer cells were incubated with 10(-4) or 10(-10) M progesterone for 24 or 48 hours. BRCA1 expression, proliferation and apoptosis were analysed. Results: 10(-4) M progesterone decreased cell proliferation, cell cycle progression and induced apoptosis. In addition, BRCA1 and cyclin A mRNA decreased. In contrast, none of these effects were observed in MCF7 cells incubated with 10(-10) M progesterone. Conclusion: The down-regulation of BRCA1 in MCF7 cells incubated with 10(-4) M progesterone seems to be a consequence of cell cycle alterations rather than a direct effect of the hormone on BRCA I.														0250-7005	1791-7530																			
J	BCI:BCI200300509493				The hereditary spectrum of pancreatic cancer: The Edmonton Cancer Genetics Clinic experience.		Lilley, M. A.; Gilchrist, D. M.									American Journal of Human Genetics		2003	November 2003	73	5	234	234																						0002-9297																				
J	BCI:BCI200300172213	12599199			Analysis of BRCA1 and BRCA2 mutations in an Iranian family with hereditary breast and ovarian cancer syndrome.		Moslehi, Roxana (moslehir@mail.nih.gov) ; Kariminejad, M. Hassan; Ghaffari, Vahraz; Narod, Steven									American Journal of Medical Genetics		2003	March 15, 2003	117A	3	304-305	304	305																					0148-7299		10.1002/ajmg.a.10031																		
J	BCI:BCI200300114475	12552965			Correlation between BRCA1 expression and apopotosis-related biological parameters in sporadic breast carcinomas.		Yang, Qifeng (yang-qf@mail.wakayama-med.ac.jp) ; Yoshimura, Goro; Nakamura, Misa; Nakamura, Yasushi; Suzuma, Takaomi; Umemura, Teiji; Mori, Ichiro; Sakurai, Takeo; Kakudo, Kennichi									Anticancer Research		2002	November-December 2002	22	6B	3615-3620	3615	3620							BRCA1 is a tumor suppressor gene that is responsible for hereditary breast and ovarian cancer syndrome. Increased evidence suggests that BRCA1 protein is involved in mammary carcinogenesis in sporadic and hereditary forms. Recent experimental results suggest that BRCA1 plays a role in the regulation of apoptosis. In order to test whether the analysis of human tumors would, provide data supporting this hypothesis in sporadic breast carcinomas, we have investigated the relationship between BRCA1 and apoptosis-related genes. Immunohistochemical analysis was performed to determine BRCA1 and the apoptosis-related proteins bcl-2, Bax and p53 in paraffin-embedded tissues of 156 sporadic invasive ductal carcinomas. BRCA1 expression was positively-correlated with Bcl-2 expression (p=0.0008), but no relationship between BRCA1 expression and Bax or p53 expression could be established. In addition, loss of BRCA1 expression was also related to poor tumor differentiation and lymph node metastasis. Our study shows that bcl-2 might be one of the target genes involved in the oncogenesis related to BRCA1. Loss of BRCA1 may contribute to tumor development in breast carcinomas, which may be independent of the p53 tumor suppressor.														0250-7005																				
J	BCI:BCI200200630038				A novel BRCA1 mutation in an Iranian family with hereditary breast and ovarian cancer syndrome		Moslehi, Roxana; Kariminejad, M. Hassan; Ghaffari, Vahraz; Narod, Steven									Cancer Epidemiology Biomarkers and Prevention		2002	October, 2002	11	10 Part 2	1166s	1166s																						1055-9965																				
J	BCI:BCI200200258667	11692153			Recent advances in molecular genetics of breast cancer		Pavelic, Kresimir; Gall-Troselj, Koraljka									Journal of Molecular Medicine (Berlin)		2001	October, 2001	79	10	566-573	566	573							Breast cancer is among the most common tumors affecting women. It is characterized by a number of genetic aberrations. Some 5-10% of cases are thought to be inherited. The hereditary breast and ovarian cancer syndrome includes genetic alterations of various susceptibility genes, particularly BRCA1 and BRCA2. Breast tumors of patients with germ-line mutations in the BRCA1 and BRCA2 genes have more genetic defects than sporadic breast tumors. Here we review new findings in the function of BRCA1 gene function. Accumulation of somatic genetic changes during tumor progression map follows a specific and more aggressive pathway of chromosome damage in these individuals. A major BRCA1 downstream target gene is the DNA damage-responsive gene GADD45. Induction of BRCA1 triggers apoptosis by activation of c-Jun N-terminal kinase/stress-activated protein kinase (JNK/SAPK). BRCA1 interacts with SWI/SNF, a chromatin remodeling complex important in gene expression. Recent advances in genomics and bio-informatics, particularly in DNA-sequencing approaches and DNA-chip technology are expected to improve identification of small molecules, which might be drugable targets. New knowledge about the genetic portrait of breast tumor is coming from differential gene expression profiling using microarrays. Human genome studies, as well as development of "DNA chips," provide a window for observing patterns of gene activity in cells, which will contribute to more accurate cancer classification. However, substantial work connected with analytical and statistical tools must still be carried out to confirm the function of differentially expressed genes. Knowledge of the molecular characteristics of breast tumor has already started to make possible the identification of breast cancer patients who could benefit from therapies that target those features. Progress in basic research into signaling provides the opportunity to attack at least some signal-transduction targets involved in proliferation, survival, invasion, angiogenesis, metastasis, and resistance. Exciting knowledge in breast cancer biology is rapidly accumulating in parallel with recent developments in rational selection and validation of relevant targets that provide unique opportunities for development of "intelligent" therapeutics.			Pavelic, Kresimir/T-2002-2018	Pavelic, Kresimir/0000-0001-7706-6858										0946-2716		10.1007/s001090100256																		
J	BCI:BCI200100438713				Protein truncation test (PTT) for BRCA1 and BRCA2 mutation screening in Greece		Kroupis, C.; Ladopoulou, A.; Konstantopoulou, I.; Pantazidis, A.; Petersen, M. B.; Fountzilas, G.; Yannoukakos, D.; Lianidou, E.									Clinical Chemistry and Laboratory Medicine		2001		39	Special Supplement	S168	S168																						1434-6621																				
J	BCI:BCI199900525674	10528853			A highly accurate, low cost test for BRCA1 mutations		van Orsouw, Nathalie J.; Dhanda, Rahul K.; Elhaji, Youssef; Narod, Steven A.; Li, Frederick P.; Eng, Charis; Vijg, Jan									Journal of Medical Genetics		1999	Oct., 1999	36	10	747-753	747	753							The hereditary breast and ovarian cancer syndrome is associated with a high frequency of BRCA1 mutations. However, the widespread use of BRCA1 testing has been limited to date by three principal concerns: the fear of loss of health and life insurance, the uncertain clinical value of a positive test result, and the current lack of an inexpensive and sensitive screening test for BRCA1 mutations. We have developed an inexpensive system for gene mutational scanning, based on a combination of extensive multiplex PCR amplification and two dimensional electrophoresis. The efficiency of this system, as a screening test for BRCA1 mutations, was evaluated in a panel of 60 samples from high risk women, 14 of which contained a previously identified mutation in BRCA1. All 14 mutations were identified, as well as an additional five that had previously escaped detection. In addition to the 19 mutations, a total of 15 different polymorphic variants were scored, most of which were recurring. All were confirmed by nucleotide sequencing. The cost of screening per sample was calculated to be approximately USdollar sign70 for the manual technique used in this study, and may be reduced to approximately USdollar sign10 with the introduction of commercially available PCR robotics and fluorescent imaging. Implementation of this method of mutation screening in the research and clinical setting should permit rapid accrual of quantitative data on genotype-phenotype associations for the evaluation of diagnostic testing.				Eng, Charis/0000-0002-3693-5145										0022-2593		10.1136/jmg.36.10.747																		
J	BCI:BCI199800391838	9714446			Analysis of BRCA1 mutations in a Pakistani family with hereditary breast and ovarian cancer syndrome		Moslehi, Roxana; Solehdin, Fatima; Malik, Imtiaz; Narod, Steven									American Journal of Medical Genetics		1998	July 24, 1998	78	4	386-387	386	387																					0148-7299																				
J	BCI:BCI199699277511				Hereditary breast and ovarian cancer syndrome: A significant fraction of familial cases is not caused by mutations in BRCA1 or BRCA2 genes		Ganguly, A.; Leahy, K. D.; Dhulipala, R.; Godmilow, L.; Ganguly, T.									American Journal of Human Genetics		1996		59	4 SUPPL.	A35	A35																						0002-9297																				
