PT	UT	PM	DT	LT	TI	FT	AU	CA	BA	BE	PN	AE	DG	PC	PL	SO	SE	PY	PD	VL	IS	PS	BP	EP	LA	ME	CT	CL	CY	SP	AB	C1	EM	RI	OI	U1	U2	CR	NR	TC	Z9	PU	PA	SC	SN	EI	DI	BN	MC	CC	TA	DS	CH	GN	SD	GE	TM	MQ	PR	MI	OA	HC	HP	DA	
J	BCI:BCI201800371393				Clinical and biological characterization of male breast cancer (BC) EORTC 10085/TBCRC 029/BOOG 2013-02/BIG 2-07: Baseline results from the prospective registry		Giordano, Sharon H.; Schroder, Carolein P.; Poncet, Coralie; van Leeuwen-Stok, Elise; Linderholm, Barbro; Abreu, Miguel Henriques; Rubio, Isabel; Van Poznak, Catherine; Morganstern, Daniel; Cameron, David; Vleugel, Marije M.; Smilde, Tineke J.; Bozovic-Spasojevic, Ivana; Korde, Larissa; Russell, Nicola S.; den Hoed, Irma D. M.; Honkoop, Aafke H.; van der Velden, Annette W. G.; van 't Riet, Martijne; Dijkstra, Nizet; Bogler, Oliver; Goulioti, Theodora; Hilsenbeck, Sue; Ruddy, Kathryn J.; Wolff, Antonio; van Deurzen, Carolien H. M.; Martens, John; Bartlett, John M. S.; Aalders, Kim; Tryfonidis, Konstantinos; Cardoso, Fatima									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P5-23-01	P5											rubio, isabel/U-4259-2018	rubio, isabel/0000-0003-0035-0679										0008-5472	1538-7445																			
J	BCI:BCI201800371600				The role of multi-gene hereditary cancer panels in male patients with breast cancer		Postula, Kristen J. Vogel; Andolina, Laura M.; Theobald, Kristin; McGill, Anna K.; Sutcliffe, Erin; Arvai, Kevin J.; Murphy, Patricia D.; Klein, Rachel T.; Hruska, Kathleen S.									Cancer Research		2018	FEB 2018	78	4, Suppl. S	PD7-11	PD7	11																					0008-5472	1538-7445																			
J	BCI:BCI201800371599				Male-GBG54: A prospective, randomised multi-centre phase II study evaluating endocrine treatment with either tamoxifen plus /- gonadotropin releasing hormone analogue (GnRHa) or an aromatase inhibitor plus GnRHa in male breast cancer patients		Reinisch, M.; Seiler, S.; Hauzenberger, T.; Schmatloch, S.; Strittmatter, Hj; Zahm, D. M.; Thode, C.; Jackisch, C.; Furlanetto, J.; Strik, D.; Stickeler, E.; Marme, F.; Janni, W.; Schmidt, M.; Kamischke, A.; Rudlowski, C.; Nekljudova, V.; von Minckwitz, G.; Loibl, S.									Cancer Research		2018	FEB 2018	78	4, Suppl. S	PD7-10	PD7	10										Schmidt, Marcus/H-3383-2013	Schmidt, Marcus/0000-0003-1365-2414										0008-5472	1538-7445																			
J	BCI:BCI201800371394				Quality of life (QoL) in male breast cancer (BC): Prospective study of the EORTC10085/TBCRC029/BIG2-07/NABCG International male BC program		Schroder, Carolien; Cardoso, Fatima; Dijkstra, Nizet; van Leeuwen-Stok, Elise; Linderholm, Barbro; Morgenstern, Daniel; Van Poznak, Catherine; Wolff, Antonio C.; Poncet, Coralie; Gomez, Henry L.; Aalders, Kim; Bjelic-Radisic, Vesna; Werutsky, Gustavo; Tryfonidis, Konstantinos; Coens, Corneel; Giordano, Sharon H.; Ruddy, Kathryn J.									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P5-23-02	P5																						0008-5472	1538-7445																			
J	BCI:BCI201800371025				Obesity and adipose inflammation in men with breast cancer		Williams, Samantha; Parrish, Julia C.; Zhou, Xi K.; Wang, Hanhan; Dierickx, Anneloor; Gucalp, Ayca; Dannenberg, Andrew J.; Iyengar, Neil M.									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P3-10-04	P3																						0008-5472	1538-7445																			
J	BCI:BCI201800283137	28984296			Male breast cancer: correlation between immunohistochemical subtyping and PAM50 intrinsic subtypes, and the subsequent clinical outcomes		Sanchez-Munoz, Alfonso; Vicioso, Luis; Santonja, Angela; Alvarez, Martina; Plata-Fernandez, Yessica; Miramon, Jose; Zarcos, Irene; Ramirez-Tortosa, Cesar L.; Montes-Torres, Julio; Jerez, Jose M.; de Luque, Vanessa; Llacer, Casilda; Fernandez-De Sousa, Cristina E.; Perez-Villa, Lidia; Alba, Emilio (ealbac@uma.es)									Modern Pathology		2018	FEB 2018	31	2	299-306	299	306							Male breast cancer is a rare disease that is still poorly understood. It is mainly classified by immunohistochemistry as a luminal disease. In this study, we assess for the first time the correlation between molecular subtypes based on a validated six-marker immunohistochemical panel and PAM50 signature in male breast cancer, and the subsequent clinical outcome of these different subtypes. We collected 67 surgical specimens of invasive male breast cancer from four different Spanish pathology laboratories. Immunohistochemical staining for the six-marker panel was performed on tissue microarrays. PAM50 subtypes were determined in a research-use-only nCounter Analysis System. We explored the association of immunohistochemical and PAM50 subtypes. Overall survival and disease-free survival were analyzed in the different subtypes of each classification. The distribution of tumor molecular subtypes according PAM50 was: 60% luminal B, 30% luminal A and 10% human epidermal growth factor receptor 2 (Her2) enriched. Only one Her2-enriched tumor was also positive by immunohistochemistry and was treated with trastuzumab. None of the tumors were basal-like. Using immunohistochemical surrogates, 51% of the tumors were luminal B, 44% luminal A, 4% triple-negative and 1% Her2-positive. The clinicopathological characteristics did not differ significantly between immunohistochemical and PAM50 subtypes. We found a significant worse overall survival in Her2-enriched compared with luminal tumors. Male breast cancer seems to be mainly a genomic luminal disease with a predominance of the luminal B subtype. In addition, we found a proportion of patients with Her2-negative by immunohistochemistry but Her2-enriched profile by PAM50 tumors with a worse outcome compared with luminal subtypes that may benefit from anti-Her2 therapies.			Virgen de la Victoria, Hospital/A-4296-2009; Ramirez-Tortosa, Cesar/F-2055-2016	Ramirez-Tortosa, Cesar/0000-0002-3302-707X; Santonja, Angela/0000-0001-9367-7632; Alba Conejo, Emilio/0000-0002-3364-2603										0893-3952	1530-0285	10.1038/modpathol.2017.129																		
J	BCI:BCI201800247640	29098396			Survival benefit of tamoxifen and aromatase inhibitor in male and female breast cancer		Eggemann, Holm (holm.eggemann@med.ovgu.de) ; Altmann, Udo; Costa, Serban-Dan; Ignatov, Atanas									Journal of Cancer Research and Clinical Oncology		2018	FEB 2018	144	2	337-341	337	341							Background Our goal was to compare the survival advantage of tamoxifen (TAM) and aromatase inhibitor (AI) in female (FBC) and male breast cancer (MBC).Patients and methods We performed a retrospective study of 2785 FBC and 257 MBC patients treated with hormonal therapy.Results The median follow-up was 106 months (range 3-151 months) and 42 months (range 2-115 months) for FBC and MBC, respectively. The patients were divided into two groups according to the hormonal therapy used: TAM-treated and AI-treated. MBC was characterized by older age, advanced tumor stage, and higher rate of lymph node metastases, in comparison with FBC. Matching analysis was performed using six prognostic criteria: patient age, tumor stage, tumor grade, lymph node status, human epidermal growth factor receptor (HER2) status, and administration of chemotherapy. The female and male patients were matched 2:1. In this analysis, 316 women and 158 men treated with TAM, and 60 women and 30 men treated with AI, were included. The overall survival (OS) was estimated by the Kaplan-Meier method and was compared between FBC and MBC. TAM-treated FBC and MBC patients had similar 5-year OS, 85.1 and 89.2%, respectively (p = 0.972). Notably, FBC patients treated with AI had significantly greater 5-year OS (85.0%) in comparison with AI-treated MBC patients (5-year OS of 73.3%; p = 0.028).Conclusions The OS of TAM-treated patients with MBC was similar to the OS of TAM-treated FBC patients, whereas AI treatment is associated with poorer survival of MBC patients.														0171-5216	1432-1335	10.1007/s00432-017-2539-7																		
S	BCI:BCI201800983398	29349755			Adjuvant Endocrine Therapy		Shah, Rena; O'Regan, Ruth M. (roregan@medicine.wisc.edu)			Gradishar, WJ						Optimizing Breast Cancer Management	Cancer Treatment and Research	2018		173		15-29	15	29							The use of hormonal therapy in breast cancer has improved the overall outcome for patients with early-stage hormone receptor-positive disease. The choice of hormone therapy is related to multiple factors, including menopausal state, patient preference, and potential side effects. Molecular profiling has allowed therapy to be tailored for an individual patient to some extent. However, further molecular studies are needed to individualize the choice and length of adjuvant hormone therapy. Ongoing studies are evaluating the role of additional targeted therapies, such as CDK4/6 inhibitors, to further improve outcome for patients with early-stage hormone receptor-positive breast cancer.														0927-3042(print)		10.1007/978-3-319-70197-4_2	978-3-319-70195-0(H); 978-3-319-70197-4(P)																	
J	BCI:BCI201800469174	29405242			Occupational exposure to organic solvents and risk of male breast cancer: a European multicenter case-control study		Laouali, Nasser; Pilorget, Corinne; Cyr, Diane; Neri, Monica; Kaerlev, Linda; Sabroe, Svend; Gorini, Giuseppe; Richiardi, Lorenzo; Morales-Suarez-Varela, Maria; Llopis-Gonzalez, Agustin; Ahrens, Wolfgang; Joekel, Karl-Heinz; Afonso, Noemia; Eriksson, Mikael; Merletti, Franco; Olsen, Jorn; Lynge, Elsebeth; Guenel, Pascal (pascal.guenel@inserm.fr)									Scandinavian Journal of Work Environment & Health		2018		44	3	312-322	312	322							Objectives The etiology of male breast cancer (MBC) is largely unknown but a causal role of exposure to organic solvents has been suggested. Previous studies on occupational risk factors of breast cancer were often restricted to women who are frequently exposed to lower levels and at a lower frequency than men. We investigated the association between MBC and occupational exposure to petroleum and oxygenated and chlorinated solvents in a multicenter case-control study of rare cancers in Europe.Methods The study included 104 MBC cases and 1901 controls. Detailed lifetime work history was obtained during interviews, together with sociodemographic characteristics, medical history and lifestyle factors. Occupational exposures to solvents were estimated from a job-exposure matrix. Odds ratios (OR) and their 95% confidence intervals (CI) were calculated using unconditional logistic regression models.Results Lifetime cumulative exposure to trichloroethylene >23.9 ppm years was associated with an increased MBC risk, compared to non-exposure [OR (95% CI): 2.1 (1.2-4.0); P trend <0.01). This increase in risk persisted when only exposures that occurred >= 10 years before diagnosis were considered. In addition, a possible role for benzene and ethylene glycol in MBC risk was suggested, but no exposure-response trend was observed.Conclusions These findings add to the evidence of an increased risk of breast cancer among men professionally exposed to trichloroethylene and possibly to benzene or ethylene glycol. Further studies should be conducted in populations with high level of exposure to confirm our results.			Guenel, Pascal/H-3728-2018; Neri, Monica/J-6308-2012	Guenel, Pascal/0000-0002-8359-518X; Neri, Monica/0000-0003-4796-3675; Kaerlev, Linda/0000-0002-4157-9819; Lynge, Elsebeth/0000-0003-4785-5236; Gorini, Giuseppe/0000-0002-1413-5948										0355-3140	1795-990X	10.5271/sjweh.3717																		
J	BCI:BCI201800441909	29140139			Health-related quality of life in different states of breast cancer - comparing different instruments		Rautalin, Mervi (mervi.rautalin@helsinki.fi) ; Farkkila, Niilo; Sintonen, Harri; Saarto, Tiina; Taari, Kimmo; Jahkola, Tiina; Roine, Risto P.									Acta Oncologica (Stockholm)		2018		57	5	622-628	622	628							Background: The prognosis of breast cancer has improved significantly during the last few decades increasing the interest in health-related quality of life (HRQoL). The aim of this study was to compare the HRQoL scores produced by different instruments and to shed light on their validity in various states of breast cancer by studying the association of cancer-related symptoms with HRQoL.Material and methods: An observational, cross-sectional study of breast cancer patients treated in the Helsinki and Uusimaa Hospital District from September 2009 to April 2011. A total of 840 patients completed three HRQoL questionnaires: the EQ-5D-3L (including VAS), 15D and EORTC QLQ-30 and a questionnaire concerning sociodemographic factors. Patients were divided into five mutually exclusive groups: primary treatment (n=118), recovery (6-18 months from diagnosis) (n=150), remission (>18 months) (n=382), metastatic disease (n=176) and palliative care (n=14). The association of HRQoL with sociodemographic and clinical factors and cancer-related symptoms, screened by the EORTC QLQ-30, was studied by multivariate modeling using stepwise linear regression analysis.Results: HRQoL scores were the best at the time closest to diagnosis and deteriorated with disease progression. The EQ-5D had a pronounced ceiling effect with 40.8% of the respondents scoring 1 (perfect health) compared to 6% for the 15D and 5.6% for VAS. In regression analyses, pain, fatigue and financial difficulties were the most important predictors of lower HRQoL. The 15D showed better discriminatory power and content validity. The EORTC QLQ-C30 functioning deteriorated in advanced states of the disease with physical, social and role functioning being the most affected. Insomnia, fatigue and pain were the most commonly reported symptoms in all groups.Conclusions: Different HRQoL instruments produce notably different HRQoL scores. The EQ-5D has a pronounced ceiling effect. Pain and fatigue are the most common symptoms associated with poor HRQoL in all disease states.				Taari, Kimmo/0000-0002-0077-4896										0284-186X	1651-226X	10.1080/0284186X.2017.1400683																		
