PT	UT	PM	DT	LT	TI	FT	AU	CA	BA	BE	PN	AE	DG	PC	PL	SO	SE	PY	PD	VL	IS	PS	BP	EP	LA	ME	CT	CL	CY	SP	AB	C1	EM	RI	OI	U1	U2	CR	NR	TC	Z9	PU	PA	SC	SN	EI	DI	BN	MC	CC	TA	DS	CH	GN	SD	GE	TM	MQ	PR	MI	OA	HC	HP	DA	
J	BCI:BCI201800491605				Unravelling the South African breast cancer story: The relationship of patients, delay to diagnosis and stage with tumour biology in an urban setting		Rayne, S.; Schnippel, K.; Fearnhead, K.; Grover, S.; Kruger, D.; Benn, C.; Firnhaber, C.									European Journal of Cancer		2018	APR 2018	92	Suppl. 3	S151	S151																						0959-8049	1879-0852																			
J	BCI:BCI201800370196	29299726			Observation versus excision of lobular neoplasia on core needle biopsy of the breast		Schmidt, Hank (Hank.schmidt@mountsinai.org) ; Arditi, Brittany; Wooster, Margaux; Weltz, Christina; Margolies, Laurie; Bleiweiss, Ira; Port, Elisa; Jaffer, Shabnam									Breast Cancer Research and Treatment		2018	APR 2018	168	3	649-654	649	654							Controversy surrounds management of lobular neoplasia (LN), [atypical lobular hyperplasia (ALH) or lobular carcinoma in situ (LCIS)], diagnosed on core needle biopsy (CNB). Retrospective series of pure ALH and LCIS reported "upgrade" rate to DCIS or invasive cancer in 0-40%. Few reports document radiologic/pathologic correlation to exclude cases of discordance that are the likely source of most upgrades, and there is minimal data on outcomes with follow-up imaging and clinical surveillance.Cases of LN alone on CNB (2001-2014) were reviewed. CNB yielding LN with other pathologic findings for which surgery was indicated were excluded. All patients had either surgical excision or clinical follow-up with breast imaging. All cases included were subject to radiologic-pathologic correlation after biopsy.178 cases were identified out of 62213 (0.3%). 115 (65%) patients underwent surgery, and 54 (30%) patients had surveillance for > 12 months (mean = 55 months). Of the patients who underwent surgical excision, 13/115 (11%) were malignant. Eight of these 13 found malignancy at excision when CNB results were considered discordant (5 DCIS, and 3 invasive lobular carcinoma), with the remainder, 5/115 (4%), having a true pathologic upgrade: 3 DCIS, and 2 microinvasive lobular carcinoma. Among 54 patients not having excision, 12/54 (22%) underwent subsequent CNB with only 1 carcinoma found at the initial biopsy site.Surgical excision of LN yields a low upgrade rate when careful consideration is given to radiologic/pathologic correlation to exclude cases of discordance. Observation with interval breast imaging is a reasonable alternative for most cases.														0167-6806	1573-7217	10.1007/s10549-017-4629-2																		
J	BCI:BCI201800547622				Digital Breast Tomosynthesis (DBT) increases the detection of invasive lobular carcinoma (ILC); Experience at a tertiary care center		Balla, Agnes; Herschorn, Sally; Weaver, Donald; Ambaye, Abiy									Modern Pathology		2018	MAR 2018	31	Suppl. 2	47	47																						0893-3952	1530-0285																			
J	BCI:BCI201800547680				Invasive Lobular Carcinoma with an Unusual Immunophenotypic Profile		Hanna, Matthew G.; Grabenstetter, Anne; Ross, Dara; Tan, Lee									Modern Pathology		2018	MAR 2018	31	Suppl. 2	68-69	68	69											Hanna, Matthew/0000-0002-7536-1746										0893-3952	1530-0285																			
J	BCI:BCI201800547683				Non-Classical Lobular Carcinoma In Situ and Atypical Lobular Hyperplasia on Core Needle Biopsy: Correlation of Morphologic Features with Upgrade Rate.		Harrison, Beth T.; Soong, Thing Rinda; Nakhlis, Faina; Wieczorek, Tad; Hughes, Kevin; Coopey, Suzanne; Ly, Amy; Giess, Catherine S.; King, Tari; Schnitt, Stuart; Lester, Susan									Modern Pathology		2018	MAR 2018	31	Suppl. 2	70-71	70	71																					0893-3952	1530-0285																			
J	BCI:BCI201800547748				HER2 Intratumoral Heterogeneity in Breast Cancer: Clinicopathologic Characteristics		Muller, Kristen E.; Marotti, Jonathan; Tafe, Laura									Modern Pathology		2018	MAR 2018	31	Suppl. 2	93	93																						0893-3952	1530-0285																			
J	BCI:BCI201800547752				Neoadjuvant Treatment in Breast Cancer; Relationship to HER2 status including HER2 Copy Number using Brightfield Dual in situ Hybridization		Neville, Grace; O'Connell, Fionnuala; Bennett, Michael; Feeley, Linda; O'Reilly, Seamus; Browne, Tara Jane									Modern Pathology		2018	MAR 2018	31	Suppl. 2	95	95																						0893-3952	1530-0285																			
J	BCI:BCI201800547756				Are Excisions of Incidental and Imaging-Concordant Lobular Neoplasia Still Justified? Perspective from a Hispanic Cohort		Orta, Lurmag; Carlo, Victor									Modern Pathology		2018	MAR 2018	31	Suppl. 2	96	96																						0893-3952	1530-0285																			
J	BCI:BCI201800547758				Repeating HER2 on Excision Specimens of Invasive Breast Cancer. Is it Enough to Repeat Only on High Grade Carcinomas?		Oza, Twisha H.; Beyda, Jessica N.; Corben, Adriana; Jaffer, Shabnam									Modern Pathology		2018	MAR 2018	31	Suppl. 2	97	97																						0893-3952	1530-0285																			
J	BCI:BCI201800547771				Differential Expression of Nicotinamide N-methyltransferase (NNMT) in Stroma of Invasive Breast Cancer		Roy, Madhuchhanda; Esbona, Karla; Lengyel, Ernst; Eckert, Mark; McGregor, Stephanie M.									Modern Pathology		2018	MAR 2018	31	Suppl. 2	101	101																						0893-3952	1530-0285																			
J	BCI:BCI201800547779				Genomic Profiling of Lobular Carcinoma in Situ (LCIS) Variants with Comparison to Classic LCIS and Invasive Lobular Carcinoma		Shamir, Eliah; Chu, Tianming; Chen, Yunn-Yi; Krings, Gregor									Modern Pathology		2018	MAR 2018	31	Suppl. 2	104	104																						0893-3952	1530-0285																			
J	BCI:BCI201800547787				Clinico-Pathologic and Molecular Profile of Invasive Lobular Carcinoma with Extracellular Mucin (ILCEM)		Soong, Thing Rinda; Dillon, Deborah; Wieczorek, Tad; Collins, Laura; Lester, Susan; Schnitt, Stuart; Harrison, Beth T.									Modern Pathology		2018	MAR 2018	31	Suppl. 2	107-108	107	108																					0893-3952	1530-0285																			
J	BCI:BCI201800548047				Histologic Patterns of Cutaneous Metastases of Breast Carcinoma: A Clinicopathological Study of 158 Cases		Ronen, Shira; Chen, Wei-Shen; Arudra, Sri Krishna Chaitanya; Trinidad, Celestine Marie; Suster, Saul; Ivan, Doina; Prieto, Victor									Modern Pathology		2018	MAR 2018	31	Suppl. 2	208	208																						0893-3952	1530-0285																			
J	BCI:BCI201800458796				5th International Conference on Advances in Hematology and Oncology (ICAHO), Coeur dAlene, ID, USA, August 12 -13, 2017		Anonymous									Anticancer Research		2018	MAR 2018	38	3	1829-1843	1829	1843							This International Conference on Advances in Hematology and Oncology annual meeting, which focuses on neoplastic and blood disorders, contains abstracts of 23 papers written in English. Topics include acute chest syndrome, venous thromboembolism risk factors, white blood cell count, pulmonary embolism, sickle cell disease, androgen-secreting adrenal adenoma, antimalarial drug therapy, chronic lymphocytic leukemia, pleural effusion, pericardial effusion, right atrial angiosarcoma, gallbladder carcinoma, multiple myeloma, anticoagulant therapy, metastasis, duodenum adenocarcinoma and Bing-Neel syndrome.														0250-7005	1791-7530																			
J	BCI:BCI201800370675				Delivery of a single fraction lumpectomy cavity boost using a novel immobilization device and treatment delivery system		Nichols, Elizabeth M.; Becker, Stewart; Hong, Jack; Cohen, Randi J.; Mishra, Mark V.; Citron, Wendla; Cheston, Sally B.; Niu, Ying; Mutaf, Yildirim; Yu, Cedric X.; Feigenberg, Steven J.									Cancer Research		2018	FEB 2018	78	4, Suppl. S	OT2-03-03	OT2																						0008-5472	1538-7445																			
J	BCI:BCI201800371135				Characteristics of CHEK2 mutation carriers in a large academic health center in Michigan		Blankenship, LeAnn M.; Yadav, Siddhartha; Cardenas, Paola Yumpo; Zakalik, Dana									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P4-06-03	P4																						0008-5472	1538-7445																			
J	BCI:BCI201800371374				Surgical strategy after neoadjuvant therapy in patients with operable breast cancer can be optimized by knowledge of the level of agreement of measured tumor size on MRI after neoadjuvant therapy and final pathologic assessment		Boersma, Catharina; van Veen, Jannet L. C.; Maaskant, Jolanda M.; Van der Starre-Gaal, Jose; Van 't Veer-Ten Kate, Miranda; Francken, Anne Brecht; Noorda, Eva M.									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P5-22-02	P5																						0008-5472	1538-7445																			
J	BCI:BCI201800370910				Surgeon performed intraoperative ultrasound accurately predicts margin status after neaoadjuvant chemotheraphy		Cakmak, Guldeniz Karadeniz; Mutlu, Sezgin; Sen, Hazal; Engin, Huseyin; Bahadir, Burak; Bakkal, Hakan									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P2-12-04	P2																						0008-5472	1538-7445																			
J	BCI:BCI201800371406				Assessing occult brain metastasis with CT scan or MRI in HER2-positive breast cancer patients at initial diagnosis		Delbaldo, Catherine; Sarrade, Thomas; Brieau, Bertrand; Billemont, Bertrand; Denis, Jennifer; Cojean-Zelek, Isabelle; Bornier, Carole; Vincens, Etienne									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P6-03-06	P6																						0008-5472	1538-7445																			
J	BCI:BCI201800371245				Predictive value of TILs in evaluation of F-18-FDG-PET in breast cancer		Hirakata, Tomoko; Takaaki, Fujii; Kurozumi, Sasagu; Katayama, Chika; Yajima, Reina; Obayashi, Sayaka; Nakazawa, Yuko; Tokuda, Naoko; Yanai, Keiko; Honda, Chikako; Kuwano, Hiroyuki									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P5-02-01	P5																						0008-5472	1538-7445																			
J	BCI:BCI201800371131				Differential regulation of ER protein-turnover in invasive lobular carcinoma cells		Jankowitz, Rachel C.; Sreekumar, Sreeja; Levine, Kevin M.; Meier, Carolin; Sikora, Matthew J.; Basudan, Ahmed; Boone, David; Dabbs, David J.; Jacobsen, Britta; Lee, Adrian V.; Oesterreich, Steffi									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P4-05-02	P4																						0008-5472	1538-7445																			
J	BCI:BCI201800370953				Identification, clinical characteristics and treatment outcomes of somatic human epidermal growth factor receptor 2 (ERBB2) mutations in metastatic breast cancer patients		Jongen, Lynn; Floris, Giuseppe; Lambrechts, Diether; Laenen, Annouschka; Neven, Patrick; Mann, Grace; Cutler, Richard E., Jr.; Lalani, Alshad S.; Wildiers, Hans									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P3-04-03	P3																						0008-5472	1538-7445																			
J	BCI:BCI201800371379				Upgrade to high risk lesions, in situ and invasive cancer among women with benign papillary lesions diagnosed on image-guided core needle biopsy (IGCNB)		Kuehner, Gillian; Darbinian, Jeanne A.; Butler, Sherry; Chang, Sharon; Fehrenbacher, Louis; Chen, Rhona; Habel, Laurel A.; Axelsson, Karen									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P5-22-07	P5																						0008-5472	1538-7445																			
J	BCI:BCI201800371562				Combination FGFR4 and ER-targeted therapy for invasive lobular carcinoma		Levine, Kevin M.; Chen, Jian; Sikora, Matthew J.; Tasdemir, Nilgun; Priedigkeit, Nolan; Tseng, George C.; Puhalla, Shannon L.; Jankowitz, Rachel C.; Dabbs, David J.; McAuliffe, Priscilla F.; Lee, Adrian V.; Oesterreich, Steffi									Cancer Research		2018	FEB 2018	78	4, Suppl. S	PD4-09	PD4	09																					0008-5472	1538-7445																			
J	BCI:BCI201800370857				NTRK fusions in breast cancer: Clinical, pathologic and genomic findings		Ross, Jeffrey S.; Chung, Jon; Elvin, Julia E.; Vergilio, Jo-Anne; Ramkissoon, Shakti; Suh, James; Severson, Eric; Daniel, Sugganth; Frampton, Garrett M.; Fabrizio, David; Hartmaier, Ryan J.; Albacker, Lee A.; Ali, Siraj M.; Schrock, Alexa B.; Miller, Vincent A.; Stephens, Philip J.; Gay, Laurie M.									Cancer Research		2018	FEB 2018	78	4, Suppl. S	P2-09-15	P2																						0008-5472	1538-7445																			
